Time; EMG1; EMG2; EMG3; EMG4; EMG1_F; EMG2_F; EMG3_F; EMG4_F;Note_R;Note_V;;Level 3;Joueur;Notes hit;% Reussite R;Offset EMG1;Onset EMG1;% Reussite V;Offset EMG2;Onset EMG2
945;-32,92552;-9,61431;-23,65038;-39,35446;1,364615;1,622925;1,303603;2,537114;0;0;
965;-36,60629;-4,790818;-22,60043;-44,95334;1,24786;1,753494;1,394856;2,343704;0;0;
982;-36,60629;-4,790818;-22,60043;-44,95334;1,161359;1,860943;1,336777;2,483602;0;0;
1001;-32,16312;-5,700536;-22,45659;-42,98736;1,147808;1,925489;1,772611;2,595384;0;0;
1019;-36,57299;-6,416797;-24,37029;-41,59448;1,211503;1,878512;1,737535;2,476708;0;0;
1036;-33,41768;-5,323723;-23,59713;-40,56214;1,309517;1,844144;1,740783;2,120344;0;0;
1055;-33,03458;-7,500385;-24,9944;-36,97295;1,414295;1,922935;1,70767;1,937644;0;0;
1073;-36,95596;-8,465246;-27,36715;-35,95416;1,558915;1,808404;1,664451;2,239933;0;0;
1090;-33,54275;-3,10027;-24,50543;-40,80385;1,413342;2,089067;1,363677;2,132124;0;0;
1108;-33,7536;-8,503985;-26,02976;-37,91766;1,50153;2,195716;1,024054;1,676686;0;0;
1125;-34,88966;-5,159708;-24,50136;-42,08484;1,291715;2,299785;1,150181;1,551885;0;0;
1141;-34,88966;-5,159708;-24,50136;-42,08484;1,246835;2,16221;1,248472;1,628307;0;0;
1159;-32,54723;-4,462525;-24,75165;-38,78637;1,094652;2,34075;1,165195;1,595569;0;0;
1175;-35,06277;-7,655871;-23,26455;-41,86034;1,109289;2,210356;1,198761;1,50637;0;0;
1192;-35,25601;-8,883349;-22,17538;-36,43657;1,154173;1,956303;1,304492;1,693853;0;0;
1210;-31,28467;-6,65922;-25,01147;-42,0477;1,223612;2,026609;1,166952;1,87754;0;0;
1228;-35,73341;-9,755445;-25,70772;-33,65776;1,184011;1,944584;1,125006;1,993967;0;0;
1248;-32,06797;-4,363734;-24,81778;-42,96042;1,160716;1,914464;1,140523;2,081645;0;0;
1265;-34,69968;-7,531065;-25,86223;-42,42609;1,105438;1,651172;1,231514;2,084591;0;0;
1284;-34,69968;-7,531065;-25,86223;-42,42609;1,109536;1,556404;1,161168;2,193545;0;0;
1301;-37,70791;-6,821639;-24,51177;-37,65575;1,250306;1,64003;1,26841;2,089006;0;0;
1320;-36,30353;-8,631431;-25,15767;-38,12812;1,227125;1,626818;1,20586;2,149351;0;0;
1336;-35,62333;-10,10145;-25,68272;-38,88472;1,275559;1,817367;1,247193;1,748671;0;0;
1354;-32,75432;-4,365443;-28,67739;-43,49296;1,279552;1,847493;1,339892;1,729832;0;0;
1372;-37,7129;-11,28174;-22,80985;-41,28896;1,420266;1,957851;1,449997;1,631134;0;0;
1390;-34,84216;-12,40538;-25,16692;-34,77032;1,433938;2,080664;1,630618;1,985878;0;0;
1411;-34,26268;-6,068182;-26,14452;-39,6487;1,432688;2,05764;1,733833;1,988628;0;0;
1434;-36,49682;-3,868991;-24,63616;-42,92647;1,621669;2,013556;1,685562;2,084245;0;0;
1452;-36,10814;-10,7213;-25,08782;-44,22482;1,605671;1,986163;1,70357;2,299648;0;0;
1475;-35,91805;-9,597231;-25,72526;-40,60128;1,717632;1,694372;1,570289;2,522492;0;0;
1495;-36,96442;-8,418818;-25,66256;-39,59569;1,662425;1,759013;1,377983;2,28955;0;0;
1512;-33,71125;-6,602655;-24,50112;-39,77678;1,655373;1,747819;1,226413;2,306563;0;0;
1530;-37,1886;-10,38182;-24,11139;-43,30368;1,459489;1,673103;1,22157;2,385128;0;0;
1549;-33,61708;-4,353777;-25,4189;-39,30478;1,457225;1,652966;1,21084;2,337476;0;0;
1568;-35,41842;-9,103211;-22,31319;-40,62668;1,506562;1,652804;1,285885;1,999868;0;0;
1586;-33,56875;-4,23002;-25,87145;-38,42184;1,447067;1,590271;1,345006;2,142686;0;0;
1606;-31,78907;-13,0132;-21,76424;-40,64248;1,400467;1,725818;1,352689;1,789222;0;0;
1626;-37,2404;-6,688373;-26,92452;-41,78906;1,4261;1,768966;1,584239;1,906226;0;0;
1642;-37,2404;-6,688373;-26,92452;-41,78906;1,392599;1,774118;1,735438;1,866949;0;0;
1661;-30,58046;-8,711404;-21,9878;-39,64845;1,310939;1,897102;1,763878;2,102132;0;0;
1679;-33,52645;-4,539614;-25,37313;-41,30032;1,148585;1,920744;1,637963;1,941766;0;0;
1699;-35,59023;-7,354595;-25,10215;-40,25125;1,213347;1,708738;1,575011;1,817181;0;0;
1717;-34,27128;-8,868302;-26,23893;-43,82486;1,158108;1,529131;1,532769;1,751381;0;0;
1736;-33,21402;-7,429344;-24,06181;-35,96439;1,145652;1,493902;1,27749;1,762103;0;0;
1754;-32,90931;-5,225912;-24,3178;-39,89843;1,267668;1,641998;1,07822;1,709413;0;0;
1775;-38,78482;-11,20291;-23,70484;-42,73225;1,303224;1,754982;1,119462;1,862756;0;0;
1793;-33,28959;-6,858079;-23,99907;-39,13504;1,3006;1,721707;1,098623;1,927312;0;0;
1811;-36,78521;-9,963602;-25,67514;-42,03939;1,420571;1,905215;1,214599;2,161016;0;0;
1828;-36,10032;-8,8305;-22,19589;-37,78643;1,563441;2,036196;1,249287;2,089039;0;0;
1844;-34,14408;-6,629287;-25,85685;-38,65247;1,429958;1,851193;1,390779;1,750134;0;0;
1862;-34,14408;-6,629287;-25,85685;-38,65247;1,429246;1,573313;1,411503;1,806818;0;0;
1879;-30,24151;-8,867315;-19,48658;-39,29077;1,503673;1,488939;1,502764;1,657643;0;0;
1899;-37,0779;-9,751416;-24,50272;-35,58538;1,771687;1,375301;1,436057;1,888677;0;0;
1916;-32,76001;-1,744832;-23,90071;-45,41868;1,573719;1,575487;1,441855;1,998843;0;0;
1933;-34,73098;-8,401266;-23,52285;-40,76737;1,65036;1,679816;1,321247;2,063888;0;0;
1951;-33,15334;-10,1195;-25,57999;-38,67653;1,720213;1,667459;1,224116;2,10125;0;0;
1969;-35,24718;-4,395304;-22,02277;-41,96714;1,633569;1,775683;1,216038;2,181885;0;0;
1989;-35,24485;-10,36114;-26,8416;-37,6104;1,674294;1,906105;1,118143;2,246603;0;0;
2007;-36,31732;-6,200307;-24,86491;-37,93705;1,447757;2,128288;1,144654;2,027496;0;0;
2025;-33,54431;-6,434089;-24,69605;-38,27645;1,482841;1,877215;1,047279;1,89728;0;0;
2041;-33,54431;-6,434089;-24,69605;-38,27645;1,570014;1,909581;1,037516;2,109393;0;0;
2059;-32,89857;-8,350538;-25,11098;-39,63673;1,531005;1,887311;1,025982;2,068608;0;0;
2077;-34,72189;-5,684606;-23,3937;-38,27633;1,657928;2,043811;1,067308;2,021985;0;0;
2096;-31,57001;-6,872189;-26,45778;-38,92099;1,527779;1,681193;1,067964;2,17145;0;0;
2113;-34,44719;-6,669023;-24,51299;-41,92456;1,452306;1,63877;1,059864;2,060732;0;0;
2130;-32,54929;-5,843537;-22,16669;-37,92204;1,406068;1,821297;1,29331;2,049656;0;0;
